| searchIndex     | searchRa        | searchDec       | ned_name                     | ra              | dec             | object_type     | redshift        | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005238.23+091130.5 | 00:52:38.23     | +09:11:30.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005309+083627          | 00:53:09.01     | +08:36:27.7     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005151.25+085342.7 | 00:51:51.25     | +08:53:42.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005411.87+090212.0 | 00:54:11.87     | +09:02:12.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005211.50+090717.2 | 00:52:11.50     | +09:07:17.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005150.74+085455.8 | 00:51:50.75     | +08:54:55.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005215.30+090813.1 | 00:52:15.31     | +09:08:13.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005218.45+090858.4 | 00:52:18.46     | +09:08:58.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005409+084520          | 00:54:09.20     | +08:45:20.3     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005418+085144          | 00:54:18.96     | +08:51:44.7     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005212.72+090800.0 | 00:52:12.73     | +09:08:00.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005229.28+091109.1 | 00:52:29.28     | +09:11:09.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005152.53+084852.6 | 00:51:52.53     | +08:48:52.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005420.45+085236.9 | 00:54:20.46     | +08:52:37.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005251.87+083603.5 | 00:52:51.88     | +08:36:03.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005148+085609          | 00:51:48.77     | +08:56:09.4     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005354+090856          | 00:53:54.35     | +09:08:56.9     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005210+084119          | 00:52:10.56     | +08:41:19.6     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005338.88+091130.6 | 00:53:38.88     | +09:11:30.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005357.12+084041.0 | 00:53:57.12     | +08:40:41.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005353.70+090919.2 | 00:53:53.70     | +09:09:19.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005352.14+083928.9 | 00:53:52.14     | +08:39:28.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005421.68+085211.1 | 00:54:21.68     | +08:52:11.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005153.90+084642.8 | 00:51:53.91     | +08:46:42.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005314.30+091340.4 | 00:53:14.30     | +09:13:40.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005335.42+083652.0 | 00:53:35.42     | +08:36:52.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005312.85+083521.2 | 00:53:12.86     | +08:35:21.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005224.91+083745.8 | 00:52:24.92     | +08:37:45.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005203.39+090656.7 | 00:52:03.40     | +09:06:56.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005146.40+085150.5 | 00:51:46.40     | +08:51:50.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005319.39+091353.6 | 00:53:19.40     | +09:13:53.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005352.56+083854.9 | 00:53:52.57     | +08:38:54.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005151.83+084639.3 | 00:51:51.84     | +08:46:39.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005145.62+085713.9 | 00:51:45.63     | +08:57:14.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005329.29+091323.8 | 00:53:29.30     | +09:13:23.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005200+084241          | 00:52:00.77     | +08:42:41.9     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00515380+0903571      | 00:51:53.79     | +09:03:56.6     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005335.50+083613.7 | 00:53:35.51     | +08:36:13.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00520352+0907311      | 00:52:03.52     | +09:07:30.9     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005151.71+084608.7 | 00:51:51.71     | +08:46:08.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005326.90+091347.4 | 00:53:26.91     | +09:13:47.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005208.30+090855.0 | 00:52:08.30     | +09:08:55.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00522170+0837404      | 00:52:21.69     | +08:37:40.6     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005215+083836          | 00:52:15.64     | +08:38:36.0     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005303.32+091444.9 | 00:53:03.32     | +09:14:45.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005143.20+085631.7 | 00:51:43.21     | +08:56:31.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005422.39+084804.6 | 00:54:22.39     | +08:48:04.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005142.85+085333.9 | 00:51:42.85     | +08:53:34.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005201.56+090733.3 | 00:52:01.57     | +09:07:33.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005205+084028          | 00:52:05.86     | +08:40:28.1     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005336.31+091323.3 | 00:53:36.31     | +09:13:23.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005355.27+091051.9 | 00:53:55.28     | +09:10:51.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005157.91+090646.6 | 00:51:57.91     | +09:06:46.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005239.11+091408.1 | 00:52:39.12     | +09:14:08.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005427.85+085733.5 | 00:54:27.85     | +08:57:33.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005428.90+085553.3 | 00:54:28.91     | +08:55:53.3     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005410.15+090745.4 | 00:54:10.15     | +09:07:45.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005155.81+090641.4 | 00:51:55.82     | +09:06:41.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005417.04+084342.9 | 00:54:17.05     | +08:43:43.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005328.91+091444.1 | 00:53:28.92     | +09:14:44.2     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005140.82+085810.4 | 00:51:40.82     | +08:58:10.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005340.88+083529.7 | 00:53:40.89     | +08:35:29.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005257.43+091540.0 | 00:52:57.44     | +09:15:40.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005419.97+084425.8 | 00:54:19.97     | +08:44:25.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005429.86+085141.6 | 00:54:29.86     | +08:51:41.6     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005344.92+091323.5 | 00:53:44.93     | +09:13:23.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005200.69+090848.6 | 00:52:00.69     | +09:08:48.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005311.92+091549.0 | 00:53:11.92     | +09:15:49.1     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005247.04+091535.9 | 00:52:47.04     | +09:15:35.9     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005226.36+091350.9 | 00:52:26.37     | +09:13:51.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00524218+0833530      | 00:52:42.21     | +08:33:52.7     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005137.86+085559.7 | 00:51:37.87     | +08:55:59.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005320.32+083325.0 | 00:53:20.33     | +08:33:25.0     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005216+091230          | 00:52:16.08     | +09:12:30.4     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005215.84+091231.4 | 00:52:15.85     | +09:12:31.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | 2MASX J00542934+0900126      | 00:54:29.35     | +09:00:12.8     | G               |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005421.46+084409.4 | 00:54:21.46     | +08:44:09.5     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005239.76+091519.6 | 00:52:39.76     | +09:15:19.7     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | NVSS J005205+091028          | 00:52:05.05     | +09:10:28.2     | RadioS          |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005320.30+091600.7 | 00:53:20.30     | +09:16:00.8     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005207.38+083806.3 | 00:52:07.38     | +08:38:06.4     | UvS             |                 | 
| 1               | 13.2700041667   | 8.9100075       | GALEXASC J005138.28+085915.6 | 00:51:38.28     | +08:59:15.6     | UvS             |                 | 
